Parent,Child,Ts,Block,Trial,Band,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1114p,1114c,r56,Block 3,Trial 3,slow_task_related,0.26520083870234573,0.2812199990134222,0.21876770466416268,,0.20566901187918993,0.28620456093017826,0.28146461066157014,0.16942607821071284,0.32642063202250154,0.36891534672697723
1114p,1114c,r56,Block 3,Trial 3,task_related,0.20628679925730384,0.26937291320555495,0.2002590966649948,,0.16737653751505938,0.27786798547544916,0.3039417844644903,0.17728403559893863,0.27043945513661327,0.33755676968174264
1114p,1114c,r56,Block 3,Trial 4,all,0.27927490224812557,0.2644473125966088,0.2903724648242117,,,0.2633975044530607,0.2607659221737435,0.299603819944842,0.2534486120341818,0.29126178638712574
1114p,1114c,r56,Block 3,Trial 4,cardiac,0.2515416053625394,0.2391722139069503,0.21143952062638607,,,0.19049100974152344,0.19715216944454364,0.22404828371994384,0.21789307507611602,0.22054654755980943
1114p,1114c,r56,Block 3,Trial 4,myogenic,0.24618259792488936,0.2510105185261703,0.343639586834255,,,0.2605457071410123,0.2638354297215194,0.32824827566379344,0.23728426031828462,0.29757770358288615
1114p,1114c,r56,Block 3,Trial 4,neurogenic,0.18442188145038274,0.10057743306002177,0.3258068848711049,,,0.5848137253558674,0.18553361895023537,0.10872010294795224,0.06581460652112868,0.30244465090876604
1114p,1114c,r56,Block 3,Trial 4,old,0.2382131230604618,0.2273441458518252,0.3501263804040899,,,0.30267694623723634,0.2498708700437223,0.3052380481325164,0.20850750920623395,0.30487992884504234
1114p,1114c,r56,Block 3,Trial 4,respiratory,0.27562911120433137,0.2865979699380615,0.2937557303756634,,,0.2391727783473765,0.28692081923641694,0.33129579225282946,0.25753464224517597,0.3148724596372805
1114p,1114c,r56,Block 3,Trial 4,slow_task_related,0.23567617650649514,0.19844622629599215,0.33904439097179107,,,0.36050552824468346,0.26144270660539093,0.2748057129609816,0.20411079593329992,0.3141519610030583
1114p,1114c,r56,Block 3,Trial 4,task_related,0.25219537689009736,0.22998922586307965,0.34331082397251794,,,0.2882112541412628,0.28590811830482266,0.32833491416518096,0.24868349881970542,0.31792521358977044
1116p,1116c,r56,Block 1,Trial 1,all,0.2069321924148001,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,cardiac,0.21644158259333654,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,myogenic,0.17263261682167994,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,neurogenic,0.19938943392562908,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,old,0.18230759819158257,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,respiratory,0.1806323741010654,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,slow_task_related,0.17904173587440245,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 1,task_related,0.17248369618065074,,,,,,,,,
1116p,1116c,r56,Block 1,Trial 2,all,0.22256655883252324,0.22225604611512578,,0.19649687356083598,,0.2283108032777992,,0.24014054607188787,0.2360169839078853,0.23765901080959034
1116p,1116c,r56,Block 1,Trial 2,cardiac,0.1870438580006786,0.16180172411743765,,0.20327738207005036,,0.20155165340026637,,0.19038522952793802,0.20497283353220627,0.2038200922877959
1116p,1116c,r56,Block 1,Trial 2,myogenic,0.15579973729429902,0.2031971736826359,,0.17745188614557947,,0.10610874637778529,,0.2220524256201728,0.22073411331992146,0.23351003668570258
1116p,1116c,r56,Block 1,Trial 2,neurogenic,0.567898185899149,0.2854551063117939,,0.18571831354581506,,0.320629885917596,,0.418362328628114,0.07312201380253579,0.10945063025580064
1116p,1116c,r56,Block 1,Trial 2,old,0.2516989663821415,0.2606947106044559,,0.19507599041004367,,0.17253281380614122,,0.2714368378028277,0.22918233191509985,0.23386257835556618
1116p,1116c,r56,Block 1,Trial 2,respiratory,0.20092684643489414,0.27149602344476503,,0.14980552884822848,,0.27925704685635944,,0.23390446070389023,0.2721898248368754,0.23599347701473886
1116p,1116c,r56,Block 1,Trial 2,slow_task_related,0.23836908870525303,0.18478730806962884,,0.16000489976248417,,0.1492446989008797,,0.2568755678364247,0.16327464669928776,0.17088392015443862
1116p,1116c,r56,Block 1,Trial 2,task_related,0.1321622394487376,0.15234219240629193,,0.15171749605576465,,0.09400745011985984,,0.2048285704502296,0.19233073665819497,0.19068379887579276
1116p,1116c,r56,Block 1,Trial 3,all,0.24515292469771147,0.22071064950545935,0.23688893623576965,0.2897075178756263,0.2452588863501153,0.2533165654879542,0.23353401925450235,0.2550629580473518,0.2508309666219801,0.2907758779658508
1116p,1116c,r56,Block 1,Trial 3,cardiac,0.21122482264328668,0.20838909869595254,0.21395444414735332,0.24775265012010286,0.1944842291079327,0.20685996800294096,0.19670883249790982,0.20115179863419366,0.2231630392914058,0.19236879993518294
1116p,1116c,r56,Block 1,Trial 3,myogenic,0.25154817369182175,0.21776363736472185,0.23426504517456867,0.316975692703997,0.18418510787247205,0.32705891465993103,0.2761358009618764,0.3151774740240818,0.3415398008065505,0.3903849725882484
1116p,1116c,r56,Block 1,Trial 3,neurogenic,0.16700450866491592,0.2262350897020543,0.19201123491987593,0.43339850018375303,0.22517744974958007,0.2515094712132068,0.22293197183483585,0.1237981810559355,0.09661481719312345,0.38287400553214984
1116p,1116c,r56,Block 1,Trial 3,old,0.24144208313524032,0.2189042121425374,0.25505019384700156,0.35900082813766776,0.22931540018682228,0.3187558225226732,0.25677558862109623,0.25530500800357336,0.28959240355683113,0.3873121189635589
1116p,1116c,r56,Block 1,Trial 3,respiratory,0.2671522899183197,0.2111873828785607,0.25736614651242096,0.30167988122833805,0.32630210629888984,0.23876007943778624,0.23540908313031497,0.26358019187838266,0.2141648833024229,0.28743041013759546
1116p,1116c,r56,Block 1,Trial 3,slow_task_related,0.2496957053068293,0.22861375132748188,0.20396460714783535,0.3281012517597603,0.18416148618011027,0.2917124462393549,0.26819892870586837,0.271980635654755,0.2626690828543075,0.38258007965333396
1116p,1116c,r56,Block 1,Trial 3,task_related,0.2763469829371655,0.22938039123526338,0.20781716527739838,0.29416406962402747,0.17094208826645588,0.30466981887996625,0.28278841687441725,0.31973967044729407,0.31618818180993513,0.3824853476804374
1116p,1116c,r56,Block 1,Trial 4,all,0.28234701546341706,,0.24372958955728788,,0.2546790189750704,0.28384014375359934,0.26609901832703187,0.2777536588766566,0.2616646527403925,0.27207798919272497
1116p,1116c,r56,Block 1,Trial 4,cardiac,0.28114369170651027,,0.19351087792767382,,0.22904041749849904,0.1989644648418268,0.21599249034654705,0.21950939266007255,0.21444730814565072,0.21523715708314106
1116p,1116c,r56,Block 1,Trial 4,myogenic,0.28963690501339284,,0.23348189301480207,,0.23583463582031605,0.2861092479509952,0.24059659863320118,0.3151197706893382,0.2645643948436957,0.23875977427967415
1116p,1116c,r56,Block 1,Trial 4,neurogenic,0.32031900634231075,,0.3902237898660655,,0.13777820641966643,0.5041327155546608,0.49804839124335565,0.6557344169978779,0.35466397580735304,0.3035853931431728
1116p,1116c,r56,Block 1,Trial 4,old,0.301951372559477,,0.2580384778368125,,0.22692569747625546,0.3317736771981405,0.2939511353971903,0.3378706328756532,0.27157113138306305,0.2663376171897659
1116p,1116c,r56,Block 1,Trial 4,respiratory,0.23860872076965847,,0.2289150993420633,,0.25171311056867435,0.29117887878229015,0.2584691895242131,0.1762191992180236,0.2138879546695175,0.27015511642754325
1116p,1116c,r56,Block 1,Trial 4,slow_task_related,0.2595199597910754,,0.24839379586383328,,0.19372870239232773,0.3217203939973313,0.2769838688561069,0.4166530741252493,0.29318052430641106,0.23932357518818695
1116p,1116c,r56,Block 1,Trial 4,task_related,0.23992449697157375,,0.20268215181989552,,0.21176148293340158,0.2629291124287392,0.2057350273878488,0.3395974321235424,0.2733644785582914,0.2186120651254536
1116p,1116c,r56,Block 2,Trial 1,all,,,,,,0.2664883623766594,,,,
1116p,1116c,r56,Block 2,Trial 1,cardiac,,,,,,0.18957383026190644,,,,
1116p,1116c,r56,Block 2,Trial 1,myogenic,,,,,,0.24120767491145342,,,,
1116p,1116c,r56,Block 2,Trial 1,neurogenic,,,,,,0.3226509735423305,,,,
1116p,1116c,r56,Block 2,Trial 1,old,,,,,,0.3015940152840888,,,,
1116p,1116c,r56,Block 2,Trial 1,respiratory,,,,,,0.3260244053375865,,,,
1116p,1116c,r56,Block 2,Trial 1,slow_task_related,,,,,,0.22201378058939358,,,,
1116p,1116c,r56,Block 2,Trial 1,task_related,,,,,,0.1895785289755964,,,,
1116p,1116c,r56,Block 2,Trial 2,all,,,,,0.28120227318252916,0.26770470414189346,0.2777056584135781,,,
1116p,1116c,r56,Block 2,Trial 2,cardiac,,,,,0.2133107792080895,0.2242298505245431,0.21139661518310562,,,
1116p,1116c,r56,Block 2,Trial 2,myogenic,,,,,0.27572758341208925,0.19490534164532958,0.2606247191200348,,,
1116p,1116c,r56,Block 2,Trial 2,neurogenic,,,,,0.45738809129984775,0.2849006247612981,0.299169777503814,,,
1116p,1116c,r56,Block 2,Trial 2,old,,,,,0.3405522549064131,0.2493628594075654,0.2875925969906833,,,
1116p,1116c,r56,Block 2,Trial 2,respiratory,,,,,0.3011948514087468,0.3029664874513187,0.3132672738526937,,,
1116p,1116c,r56,Block 2,Trial 2,slow_task_related,,,,,0.27680054528119047,0.19472228425283322,0.2608419197263079,,,
1116p,1116c,r56,Block 2,Trial 2,task_related,,,,,0.21859738677126916,0.16565790876021996,0.24848889521962655,,,
1116p,1116c,r56,Block 2,Trial 3,all,,0.2646750275009782,,,0.2652293014665888,0.2316683901057424,,0.2254563866216656,,0.23219430345536404
1116p,1116c,r56,Block 2,Trial 3,cardiac,,0.19029084196664625,,,0.1677690489537173,0.20341320228117474,,0.24303850826251305,,0.20262057088426322
1116p,1116c,r56,Block 2,Trial 3,myogenic,,0.34679092030336545,,,0.31920289322836687,0.17338549351295826,,0.1256585225431244,,0.10529031262807864
1116p,1116c,r56,Block 2,Trial 3,neurogenic,,0.1920800630290088,,,0.6105321114825658,0.029220358587193792,,0.03442176287213831,,0.2396887213950044
1116p,1116c,r56,Block 2,Trial 3,old,,0.3228224565149322,,,0.37423069603180975,0.17177654972890077,,0.13071623872304255,,0.1522677379830605
1116p,1116c,r56,Block 2,Trial 3,respiratory,,0.2780308383044449,,,0.24719373035388248,0.283878927647652,,0.21496681221964767,,0.2950648347765449
1116p,1116c,r56,Block 2,Trial 3,slow_task_related,,0.2735963856563105,,,0.3853799262853876,0.12978410471937307,,0.07287023924334499,,0.12060211720434806
1116p,1116c,r56,Block 2,Trial 3,task_related,,0.2998690027421673,,,0.3128136357919522,0.16219568450726166,,0.08526213898413391,,0.08222064155485379
1116p,1116c,r56,Block 2,Trial 4,all,0.23303565545153582,0.25667386337079034,0.24026816312627583,0.20021439084600418,0.2334358794584938,0.29288556133564014,0.2693304811908508,0.2453328384067021,0.24879520289178864,0.2404248673340259
1116p,1116c,r56,Block 2,Trial 4,cardiac,0.2241880086043697,0.2054785603896605,0.20878893161339873,0.19756107543910434,0.20063106927121668,0.22071884328325303,0.21759263833938486,0.1825436642318041,0.2000664059693096,0.21056230749397156
1116p,1116c,r56,Block 2,Trial 4,myogenic,0.17169171888285065,0.2101231279881487,0.24794279552573045,0.12965987348606325,0.23382500624942018,0.24970017473247483,0.2744209516148835,0.21281262765274073,0.22164914712511236,0.1343081217459423
1116p,1116c,r56,Block 2,Trial 4,neurogenic,0.09560645859354769,0.547045600448119,0.3591561050625576,0.18211930887715716,0.343097057810129,0.6593805905643576,0.32331368512857517,0.3373934727300593,0.25198837301793453,0.14765258287257763
1116p,1116c,r56,Block 2,Trial 4,old,0.1895477381098787,0.267198723170429,0.26981994900569584,0.15845817832952286,0.2486089044367803,0.3484081385203622,0.2940545328760415,0.2545987318208962,0.2595467841022706,0.1636599346159244
1116p,1116c,r56,Block 2,Trial 4,respiratory,0.2666993072538513,0.2895888547638739,0.23039817898215287,0.22403820905268285,0.22524316415567955,0.33367134847914315,0.3072476191517147,0.2752232314539813,0.2899927666068972,0.28893585088758733
1116p,1116c,r56,Block 2,Trial 4,slow_task_related,0.13744377395799856,0.31928604029307617,0.2785761471803771,0.12657017213393193,0.27414384701597405,0.33179042079304033,0.28995504869719396,0.23043891493474128,0.21089316433771133,0.1324715600254836
1116p,1116c,r56,Block 2,Trial 4,task_related,0.15092789261109282,0.24587939584770377,0.2526053193755916,0.1086667492111729,0.25192030643358204,0.22620848561616974,0.27920359851862003,0.19596758389358362,0.19764822581594746,0.12757873381131674
1116p,1116c,r56,Block 3,Trial 1,all,0.21705852877814966,,0.236466099562931,0.23685726482414796,0.22315643474243563,,,0.2793792519900115,0.24886587265360968,
1116p,1116c,r56,Block 3,Trial 1,cardiac,0.19116790386693658,,0.2258291933893486,0.20521552522654618,0.20544330713595815,,,0.23321899119670372,0.22475469723124675,
1116p,1116c,r56,Block 3,Trial 1,myogenic,0.2311702542778326,,0.23919857275283085,0.23721491375175355,0.27317167838553585,,,0.3147244486567005,0.21612761950312084,
1116p,1116c,r56,Block 3,Trial 1,neurogenic,0.08480243504416643,,0.1257694610159033,0.11685921099030652,0.19749207439574076,,,0.2424428657190601,0.12619070111803596,
1116p,1116c,r56,Block 3,Trial 1,old,0.20050347269301805,,0.23818157200936949,0.2493949927064708,0.2429042877593225,,,0.31381408585329945,0.2200747157916431,
1116p,1116c,r56,Block 3,Trial 1,respiratory,0.2022204726858708,,0.22671825821305894,0.2595221516919636,0.16495486856129601,,,0.31787059712662585,0.2824711028915223,
1116p,1116c,r56,Block 3,Trial 1,slow_task_related,0.19727050859797401,,0.17174756730469787,0.17182084173689535,0.2338422403651076,,,0.29857646985007064,0.1755129661316029,
1116p,1116c,r56,Block 3,Trial 1,task_related,0.23351883943071844,,0.18656625811317834,0.18953491215223273,0.24555785707523453,,,0.3166682659401113,0.19140947545321685,
1116p,1116c,r56,Block 3,Trial 2,all,0.25604403502030115,0.2583966936609995,0.2416518408351153,,0.23871504130551363,0.2216871222667764,,0.24206080776154662,0.2719079224224158,0.26580861910411857
1116p,1116c,r56,Block 3,Trial 2,cardiac,0.2218562628425088,0.22921824747868288,0.18538570664411785,,0.18669354725004406,0.19443083168441902,,0.21789708975244876,0.21835986852387715,0.21135850647396628
1116p,1116c,r56,Block 3,Trial 2,myogenic,0.2165153750013555,0.2796839787473881,0.33047393721937973,,0.25916966101040856,0.1720327778369814,,0.16957576983678663,0.23708587554910238,0.22471605494077582
1116p,1116c,r56,Block 3,Trial 2,neurogenic,0.3315115902343246,0.27937127502849934,0.1349842214693276,,0.35365477420293634,0.3019917875543215,,0.11847414352729731,0.4077419635201619,0.35334362352077603
1116p,1116c,r56,Block 3,Trial 2,old,0.2580041920361602,0.2885288301914463,0.29169094341947427,,0.2713084994896466,0.19544797928531046,,0.18346674621380962,0.2971548715697081,0.23791660729653544
1116p,1116c,r56,Block 3,Trial 2,respiratory,0.27314084557520146,0.2591450117821638,0.22677327187875757,,0.2296037212691776,0.2174380620978578,,0.2836878196499873,0.3064841058601581,0.28792978904972116
1116p,1116c,r56,Block 3,Trial 2,slow_task_related,0.23214176653141555,0.2695879159785654,0.28531258625969896,,0.28121112655992686,0.2125391726196771,,0.15334989379374891,0.23999692471223696,0.26602453270965976
1116p,1116c,r56,Block 3,Trial 2,task_related,0.20011498657015614,0.266434750602012,0.3337632454404117,,0.2578626221931454,0.1837086976453389,,0.16459030801755697,0.18593289151483222,0.23788169010800803
1116p,1116c,r56,Block 3,Trial 3,all,,,0.28425342022022654,,0.30528828702658295,0.2699148343259514,,,0.3198356542894819,
1116p,1116c,r56,Block 3,Trial 3,cardiac,,,0.2417345728564644,,0.2218888686888938,0.24253131202609346,,,0.2605738761810622,
1116p,1116c,r56,Block 3,Trial 3,myogenic,,,0.29875278324461957,,0.26070308997522734,0.2380236053762801,,,0.316076416372377,
1116p,1116c,r56,Block 3,Trial 3,neurogenic,,,0.48030890302200097,,0.7407363189811169,0.4580786465138122,,,0.7112921068414675,
1116p,1116c,r56,Block 3,Trial 3,old,,,0.3322001751648373,,0.3587418210697391,0.2564410731249677,,,0.36978747156757297,
1116p,1116c,r56,Block 3,Trial 3,respiratory,,,0.2112288513503504,,0.29579499272180587,0.19041872525051404,,,0.2598623872886049,
1116p,1116c,r56,Block 3,Trial 3,slow_task_related,,,0.3040026858078852,,0.34458861774532695,0.2821867698536837,,,0.40391311360804816,
1116p,1116c,r56,Block 3,Trial 3,task_related,,,0.24717939465060002,,0.2169106689792172,0.22549702018069515,,,0.30484521739810483,
1116p,1116c,r56,Block 3,Trial 4,all,0.29353988377858137,0.2826901109370039,0.2548339426100956,0.21485652849602258,0.2588370500099748,0.27235890552861325,,0.2589609675839107,0.22885324580623911,0.2545786485845078
1116p,1116c,r56,Block 3,Trial 4,cardiac,0.2287849911969811,0.22695369201865753,0.1985448562888838,0.23804432833558417,0.2171165172468578,0.2323211892669404,,0.21089705827839328,0.24125554305037872,0.18828840642973887
1116p,1116c,r56,Block 3,Trial 4,myogenic,0.3553056097743188,0.36615424882524394,0.25678150409524175,0.13138934786794818,0.2599957379992238,0.3259286765113951,,0.18471254331556072,0.14721210207088417,0.2536393537615538
1116p,1116c,r56,Block 3,Trial 4,neurogenic,0.41701932389941176,0.25390610585732293,0.1932840863592975,0.16790045227648911,0.1484306593097953,0.24487712260203448,,0.39425850145643937,0.09245285758367419,0.22222078835181236
1116p,1116c,r56,Block 3,Trial 4,old,0.34498140358105056,0.3225381941264544,0.2629642433937071,0.13886739635798667,0.2482746633329318,0.30956025510447377,,0.24910397993860692,0.15071193093380464,0.25448212908686657
